basepk,chunk_total,original_category,original_cluster,category_entropy_raw,category_entropy_adjusted,cluster_entropy_raw,cluster_entropy_adjusted,category_retention,cluster_retention,category_distinct_count,cluster_distinct_count,category_dominant_share,cluster_dominant_share
2555881,7,Parliamentary Affairs,14,0.5982695885852573,0.30744974986419643,0.6829081047004717,0.3509453429964406,0.2857142857142857,0.5714285714285714,2,2,0.7142857142857143,0.5714285714285714
2556287,7,Trade & Industry,11,0.0,0.0,1.0789922078775833,0.5544923070581675,1.0,0.42857142857142855,1,3,1.0,0.42857142857142855
2558649,7,Trade & Industry,11,0.0,0.0,0.410116318288409,0.21075809614719845,1.0,0.14285714285714285,1,2,1.0,0.8571428571428571
2560516,7,Parliamentary Affairs,16,0.0,0.0,1.15374194270109,0.5929060718765461,1.0,0.14285714285714285,1,4,1.0,0.5714285714285714
2560971,7,Social Policy,6,0.0,0.0,0.410116318288409,0.21075809614719845,1.0,0.8571428571428571,1,2,1.0,0.8571428571428571
2563249,7,Trade & Industry,13,0.5982695885852573,0.30744974986419643,0.7963116401738131,0.40922323189505994,0.7142857142857143,0.7142857142857143,2,3,0.7142857142857143,0.7142857142857143
2563738,7,Social Policy,16,0.0,0.0,0.7963116401738131,0.40922323189505994,1.0,0.0,1,3,1.0,0.7142857142857143
2566823,7,Parliamentary Affairs,15,0.0,0.0,1.277034259466139,0.656265789089031,1.0,0.42857142857142855,1,4,1.0,0.42857142857142855
2570215,7,Social Policy,5,0.5982695885852573,0.30744974986419643,1.15374194270109,0.5929060718765461,0.0,0.14285714285714285,2,4,0.7142857142857143,0.5714285714285714
2570704,7,"Justice, Rights & Immigration",4,0.0,0.0,0.7963116401738131,0.40922323189505994,1.0,0.7142857142857143,1,3,1.0,0.7142857142857143
2574976,7,Agriculture & Natural Resources,13,0.0,0.0,1.0789922078775833,0.5544923070581675,1.0,0.2857142857142857,1,3,1.0,0.42857142857142855
2575024,7,Agriculture & Natural Resources,17,0.0,0.0,0.7963116401738131,0.40922323189505994,1.0,0.7142857142857143,1,3,1.0,0.7142857142857143
2575315,7,Economic & Fiscal Policy,0,0.0,0.0,0.410116318288409,0.21075809614719845,1.0,0.8571428571428571,1,2,1.0,0.8571428571428571
2575909,7,Trade & Industry,16,0.0,0.0,1.0042424730540764,0.5160785422397889,1.0,0.42857142857142855,1,3,1.0,0.42857142857142855
2576000,7,Agriculture & Natural Resources,2,0.7963116401738131,0.40922323189505994,0.7963116401738131,0.40922323189505994,0.7142857142857143,0.14285714285714285,3,3,0.7142857142857143,0.7142857142857143
2577718,7,Agriculture & Natural Resources,17,0.9556998911125343,0.49113258984568264,1.0042424730540764,0.5160785422397889,0.5714285714285714,0.42857142857142855,3,3,0.5714285714285714,0.42857142857142855
2580704,7,Parliamentary Affairs,15,0.0,0.0,1.277034259466139,0.656265789089031,1.0,0.42857142857142855,1,4,1.0,0.42857142857142855
2581060,7,Parliamentary Affairs,12,0.0,0.0,0.0,0.0,1.0,1.0,1,1,1.0,1.0
2583317,7,Government Operations & Ethics,11,0.5982695885852573,0.30744974986419643,0.7963116401738131,0.40922323189505994,0.7142857142857143,0.7142857142857143,2,3,0.7142857142857143,0.7142857142857143
2584472,7,Social Policy,6,0.410116318288409,0.21075809614719845,1.5498260458782016,0.796453035938273,0.8571428571428571,0.2857142857142857,2,5,0.8571428571428571,0.2857142857142857
2586100,7,Government Operations & Ethics,16,1.277034259466139,0.656265789089031,0.410116318288409,0.21075809614719845,0.0,0.8571428571428571,4,2,0.42857142857142855,0.8571428571428571
2586382,7,Agriculture & Natural Resources,16,0.7963116401738131,0.40922323189505994,0.5982695885852573,0.30744974986419643,0.7142857142857143,0.7142857142857143,3,2,0.7142857142857143,0.7142857142857143
2587150,7,Social Policy,16,0.410116318288409,0.21075809614719845,1.0042424730540764,0.5160785422397889,0.8571428571428571,0.42857142857142855,2,3,0.8571428571428571,0.42857142857142855
2592325,7,"Justice, Rights & Immigration",16,0.0,0.0,0.9556998911125343,0.49113258984568264,1.0,0.0,1,3,1.0,0.5714285714285714
2593011,7,Foreign Affairs & Defence,10,0.410116318288409,0.21075809614719845,0.9556998911125343,0.49113258984568264,0.8571428571428571,0.2857142857142857,2,3,0.8571428571428571,0.5714285714285714
2597494,7,Social Policy,16,0.5982695885852573,0.30744974986419643,0.6829081047004717,0.3509453429964406,0.7142857142857143,0.42857142857142855,2,2,0.7142857142857143,0.5714285714285714
2598020,7,"Justice, Rights & Immigration",16,0.410116318288409,0.21075809614719845,1.277034259466139,0.656265789089031,0.8571428571428571,0.2857142857142857,2,4,0.8571428571428571,0.42857142857142855
2599714,7,Intergovernmental & Constitutional Affairs,16,0.410116318288409,0.21075809614719845,1.4750763110546947,0.7580392711198944,0.8571428571428571,0.42857142857142855,2,5,0.8571428571428571,0.42857142857142855
2604797,7,Economic & Fiscal Policy,0,0.0,0.0,0.7963116401738131,0.40922323189505994,1.0,0.7142857142857143,1,3,1.0,0.7142857142857143
2606129,7,Economic & Fiscal Policy,16,1.15374194270109,0.5929060718765461,1.351783994289646,0.6946795539074095,0.5714285714285714,0.2857142857142857,4,4,0.5714285714285714,0.2857142857142857
2606447,7,Social Policy,16,0.7963116401738131,0.40922323189505994,1.277034259466139,0.656265789089031,0.14285714285714285,0.42857142857142855,3,4,0.7142857142857143,0.42857142857142855
2606660,7,Economic & Fiscal Policy,16,0.6829081047004717,0.3509453429964406,1.5498260458782016,0.796453035938273,0.5714285714285714,0.14285714285714285,2,5,0.5714285714285714,0.2857142857142857
2606722,7,Economic & Fiscal Policy,5,0.7963116401738131,0.40922323189505994,1.15374194270109,0.5929060718765461,0.7142857142857143,0.14285714285714285,3,4,0.7142857142857143,0.5714285714285714
2607376,7,Economic & Fiscal Policy,16,1.277034259466139,0.656265789089031,1.0042424730540764,0.5160785422397889,0.42857142857142855,0.42857142857142855,4,3,0.42857142857142855,0.42857142857142855
2609297,7,Social Policy,15,0.0,0.0,0.410116318288409,0.21075809614719845,1.0,0.8571428571428571,1,2,1.0,0.8571428571428571
2611789,7,Parliamentary Affairs,12,0.0,0.0,0.410116318288409,0.21075809614719845,1.0,0.8571428571428571,1,2,1.0,0.8571428571428571
2612735,7,Agriculture & Natural Resources,17,0.0,0.0,1.277034259466139,0.656265789089031,1.0,0.42857142857142855,1,4,1.0,0.42857142857142855
2614190,7,Parliamentary Affairs,15,0.7963116401738131,0.40922323189505994,1.15374194270109,0.5929060718765461,0.7142857142857143,0.5714285714285714,3,4,0.7142857142857143,0.5714285714285714
2615886,7,Parliamentary Affairs,10,0.9556998911125343,0.49113258984568264,0.6829081047004717,0.3509453429964406,0.5714285714285714,0.5714285714285714,3,2,0.5714285714285714,0.5714285714285714
2617322,7,Parliamentary Affairs,12,0.0,0.0,0.0,0.0,1.0,1.0,1,1,1.0,1.0
2619209,7,Parliamentary Affairs,10,0.0,0.0,0.7963116401738131,0.40922323189505994,1.0,0.7142857142857143,1,3,1.0,0.7142857142857143
2620212,7,Parliamentary Affairs,9,0.6829081047004717,0.3509453429964406,1.277034259466139,0.656265789089031,0.42857142857142855,0.42857142857142855,2,4,0.5714285714285714,0.42857142857142855
2623855,7,Economic & Fiscal Policy,19,0.5982695885852573,0.30744974986419643,1.0789922078775833,0.5544923070581675,0.2857142857142857,0.42857142857142855,2,3,0.7142857142857143,0.42857142857142855
2624158,7,Trade & Industry,3,0.0,0.0,1.15374194270109,0.5929060718765461,0.0,0.5714285714285714,1,4,1.0,0.5714285714285714
2626644,7,Foreign Affairs & Defence,16,0.0,0.0,1.7478680974667573,0.8982265179691364,1.0,0.14285714285714285,1,6,1.0,0.2857142857142857
2626913,7,Trade & Industry,11,0.410116318288409,0.21075809614719845,1.5498260458782016,0.796453035938273,0.8571428571428571,0.2857142857142857,2,5,0.8571428571428571,0.2857142857142857
2626939,7,Economic & Fiscal Policy,0,0.0,0.0,0.6829081047004717,0.3509453429964406,1.0,0.5714285714285714,1,2,1.0,0.5714285714285714
2630630,7,Economic & Fiscal Policy,19,0.0,0.0,1.15374194270109,0.5929060718765461,1.0,0.14285714285714285,1,4,1.0,0.5714285714285714
2631458,7,Economic & Fiscal Policy,0,0.410116318288409,0.21075809614719845,1.0789922078775833,0.5544923070581675,0.8571428571428571,0.42857142857142855,2,3,0.8571428571428571,0.42857142857142855
2631470,7,Agriculture & Natural Resources,16,0.0,0.0,1.15374194270109,0.5929060718765461,1.0,0.14285714285714285,1,4,1.0,0.5714285714285714
2632261,7,Government Operations & Ethics,16,0.410116318288409,0.21075809614719845,1.277034259466139,0.656265789089031,0.8571428571428571,0.2857142857142857,2,4,0.8571428571428571,0.42857142857142855
2632336,7,Trade & Industry,16,1.0042424730540764,0.5160785422397889,1.0042424730540764,0.5160785422397889,0.42857142857142855,0.42857142857142855,3,3,0.42857142857142855,0.42857142857142855
2636371,7,Intergovernmental & Constitutional Affairs,10,1.0042424730540764,0.5160785422397889,1.0042424730540764,0.5160785422397889,0.42857142857142855,0.42857142857142855,3,3,0.42857142857142855,0.42857142857142855
2639873,7,Agriculture & Natural Resources,16,0.410116318288409,0.21075809614719845,0.7963116401738131,0.40922323189505994,0.8571428571428571,0.14285714285714285,2,3,0.8571428571428571,0.7142857142857143
2641175,7,Government Operations & Ethics,16,0.5982695885852573,0.30744974986419643,0.9556998911125343,0.49113258984568264,0.0,0.2857142857142857,2,3,0.7142857142857143,0.5714285714285714
2641849,7,"Justice, Rights & Immigration",4,0.0,0.0,0.7963116401738131,0.40922323189505994,1.0,0.7142857142857143,1,3,1.0,0.7142857142857143
2643477,7,Trade & Industry,16,0.0,0.0,0.5982695885852573,0.30744974986419643,1.0,0.0,1,2,1.0,0.7142857142857143
2646185,7,"Justice, Rights & Immigration",16,0.0,0.0,0.410116318288409,0.21075809614719845,1.0,0.0,1,2,1.0,0.8571428571428571
2646575,7,Agriculture & Natural Resources,16,0.5982695885852573,0.30744974986419643,0.5982695885852573,0.30744974986419643,0.7142857142857143,0.0,2,2,0.7142857142857143,0.7142857142857143
2646598,7,Parliamentary Affairs,15,0.0,0.0,1.351783994289646,0.6946795539074095,1.0,0.2857142857142857,1,4,1.0,0.2857142857142857
2648628,7,Foreign Affairs & Defence,18,0.0,0.0,0.9556998911125343,0.49113258984568264,1.0,0.2857142857142857,1,3,1.0,0.5714285714285714
2651345,7,Trade & Industry,4,0.410116318288409,0.21075809614719845,0.7963116401738131,0.40922323189505994,0.0,0.7142857142857143,2,3,0.8571428571428571,0.7142857142857143
2654112,7,Economic & Fiscal Policy,3,0.5982695885852573,0.30744974986419643,1.5498260458782016,0.796453035938273,0.2857142857142857,0.2857142857142857,2,5,0.7142857142857143,0.2857142857142857
2655495,7,Social Policy,16,0.7963116401738131,0.40922323189505994,0.0,0.0,0.7142857142857143,0.0,3,1,0.7142857142857143,1.0
2657352,7,"Justice, Rights & Immigration",4,0.0,0.0,0.0,0.0,1.0,1.0,1,1,1.0,1.0
2659094,7,Agriculture & Natural Resources,17,0.5982695885852573,0.30744974986419643,0.410116318288409,0.21075809614719845,0.7142857142857143,0.8571428571428571,2,2,0.7142857142857143,0.8571428571428571
2661538,7,Foreign Affairs & Defence,16,0.0,0.0,0.7963116401738131,0.40922323189505994,1.0,0.0,1,3,1.0,0.7142857142857143
2667787,7,Economic & Fiscal Policy,5,0.0,0.0,1.277034259466139,0.656265789089031,1.0,0.42857142857142855,1,4,1.0,0.42857142857142855
2669700,7,Social Policy,6,0.0,0.0,0.6829081047004717,0.3509453429964406,1.0,0.5714285714285714,1,2,1.0,0.5714285714285714
2669986,7,Government Operations & Ethics,16,0.410116318288409,0.21075809614719845,0.7963116401738131,0.40922323189505994,0.8571428571428571,0.0,2,3,0.8571428571428571,0.7142857142857143
2672328,7,Agriculture & Natural Resources,1,1.0042424730540764,0.5160785422397889,1.0789922078775833,0.5544923070581675,0.42857142857142855,0.42857142857142855,3,3,0.42857142857142855,0.42857142857142855
2681252,7,Social Policy,6,0.9556998911125343,0.49113258984568264,1.277034259466139,0.656265789089031,0.5714285714285714,0.42857142857142855,3,4,0.5714285714285714,0.42857142857142855
2681591,7,Government Operations & Ethics,15,0.0,0.0,0.7963116401738131,0.40922323189505994,1.0,0.14285714285714285,1,3,1.0,0.7142857142857143
2683912,7,Economic & Fiscal Policy,3,1.15374194270109,0.5929060718765461,1.5498260458782016,0.796453035938273,0.14285714285714285,0.2857142857142857,4,5,0.5714285714285714,0.2857142857142857
2684623,7,Government Operations & Ethics,15,0.410116318288409,0.21075809614719845,1.351783994289646,0.6946795539074095,0.8571428571428571,0.2857142857142857,2,4,0.8571428571428571,0.2857142857142857
2690930,7,Social Policy,0,0.410116318288409,0.21075809614719845,0.5982695885852573,0.30744974986419643,0.8571428571428571,0.7142857142857143,2,2,0.8571428571428571,0.7142857142857143
2692208,7,"Justice, Rights & Immigration",16,0.0,0.0,0.9556998911125343,0.49113258984568264,1.0,0.2857142857142857,1,3,1.0,0.5714285714285714
2693775,7,Parliamentary Affairs,1,0.5982695885852573,0.30744974986419643,0.6829081047004717,0.3509453429964406,0.7142857142857143,0.42857142857142855,2,2,0.7142857142857143,0.5714285714285714
2695562,7,Social Policy,6,0.0,0.0,0.410116318288409,0.21075809614719845,1.0,0.8571428571428571,1,2,1.0,0.8571428571428571
2696204,7,Agriculture & Natural Resources,2,0.0,0.0,1.0042424730540764,0.5160785422397889,0.0,0.42857142857142855,1,3,1.0,0.42857142857142855
2701094,7,Trade & Industry,16,0.9556998911125343,0.49113258984568264,0.9556998911125343,0.49113258984568264,0.0,0.5714285714285714,3,3,0.5714285714285714,0.5714285714285714
2703059,7,Agriculture & Natural Resources,17,0.0,0.0,0.7963116401738131,0.40922323189505994,1.0,0.7142857142857143,1,3,1.0,0.7142857142857143
2703070,7,Agriculture & Natural Resources,17,0.0,0.0,0.5982695885852573,0.30744974986419643,1.0,0.7142857142857143,1,2,1.0,0.7142857142857143
2704617,7,Trade & Industry,16,0.0,0.0,1.277034259466139,0.656265789089031,1.0,0.2857142857142857,1,4,1.0,0.42857142857142855
2709131,7,Social Policy,11,1.0042424730540764,0.5160785422397889,1.15374194270109,0.5929060718765461,0.42857142857142855,0.5714285714285714,3,4,0.42857142857142855,0.5714285714285714
2713209,7,Agriculture & Natural Resources,3,0.5982695885852573,0.30744974986419643,1.0789922078775833,0.5544923070581675,0.7142857142857143,0.2857142857142857,2,3,0.7142857142857143,0.42857142857142855
2713237,7,Intergovernmental & Constitutional Affairs,3,0.9556998911125343,0.49113258984568264,0.5982695885852573,0.30744974986419643,0.5714285714285714,0.2857142857142857,3,2,0.5714285714285714,0.7142857142857143
2728364,7,Agriculture & Natural Resources,1,0.0,0.0,1.0042424730540764,0.5160785422397889,1.0,0.42857142857142855,1,3,1.0,0.42857142857142855
2728652,7,Economic & Fiscal Policy,16,0.6829081047004717,0.3509453429964406,0.5982695885852573,0.30744974986419643,0.0,0.7142857142857143,2,2,0.5714285714285714,0.7142857142857143
2729256,7,Parliamentary Affairs,16,0.0,0.0,0.9556998911125343,0.49113258984568264,1.0,0.14285714285714285,1,3,1.0,0.5714285714285714
2730430,7,Indigenous & Northern Affairs,2,0.0,0.0,0.7963116401738131,0.40922323189505994,1.0,0.7142857142857143,1,3,1.0,0.7142857142857143
2732479,7,"Justice, Rights & Immigration",16,1.277034259466139,0.656265789089031,0.410116318288409,0.21075809614719845,0.42857142857142855,0.8571428571428571,4,2,0.42857142857142855,0.8571428571428571
2733456,7,Economic & Fiscal Policy,7,0.6829081047004717,0.3509453429964406,1.277034259466139,0.656265789089031,0.42857142857142855,0.42857142857142855,2,4,0.5714285714285714,0.42857142857142855
2737873,7,Government Operations & Ethics,16,0.410116318288409,0.21075809614719845,0.7963116401738131,0.40922323189505994,0.14285714285714285,0.7142857142857143,2,3,0.8571428571428571,0.7142857142857143
2739134,7,Agriculture & Natural Resources,17,0.0,0.0,0.9556998911125343,0.49113258984568264,1.0,0.5714285714285714,1,3,1.0,0.5714285714285714
2739244,7,Social Policy,7,0.0,0.0,1.0789922078775833,0.5544923070581675,1.0,0.42857142857142855,1,3,1.0,0.42857142857142855
2743446,7,Agriculture & Natural Resources,1,0.0,0.0,1.277034259466139,0.656265789089031,1.0,0.42857142857142855,1,4,1.0,0.42857142857142855
2743819,7,Economic & Fiscal Policy,0,0.5982695885852573,0.30744974986419643,0.410116318288409,0.21075809614719845,0.7142857142857143,0.8571428571428571,2,2,0.7142857142857143,0.8571428571428571
2749855,7,Agriculture & Natural Resources,17,0.5982695885852573,0.30744974986419643,0.9556998911125343,0.49113258984568264,0.7142857142857143,0.5714285714285714,2,3,0.7142857142857143,0.5714285714285714
2750508,7,Economic & Fiscal Policy,0,0.0,0.0,0.410116318288409,0.21075809614719845,1.0,0.8571428571428571,1,2,1.0,0.8571428571428571
2751004,7,Agriculture & Natural Resources,17,0.410116318288409,0.21075809614719845,1.277034259466139,0.656265789089031,0.8571428571428571,0.42857142857142855,2,4,0.8571428571428571,0.42857142857142855
2751032,7,Agriculture & Natural Resources,16,0.0,0.0,1.277034259466139,0.656265789089031,1.0,0.14285714285714285,1,4,1.0,0.42857142857142855
2751378,7,Agriculture & Natural Resources,17,0.0,0.0,1.0042424730540764,0.5160785422397889,1.0,0.42857142857142855,1,3,1.0,0.42857142857142855
2754168,7,Trade & Industry,18,0.410116318288409,0.21075809614719845,0.0,0.0,0.8571428571428571,1.0,2,1,0.8571428571428571,1.0
2754858,7,Agriculture & Natural Resources,1,0.0,0.0,0.7963116401738131,0.40922323189505994,1.0,0.7142857142857143,1,3,1.0,0.7142857142857143
2760770,7,Economic & Fiscal Policy,0,0.0,0.0,0.7963116401738131,0.40922323189505994,1.0,0.7142857142857143,1,3,1.0,0.7142857142857143
2771777,7,Parliamentary Affairs,1,0.6829081047004717,0.3509453429964406,1.277034259466139,0.656265789089031,0.5714285714285714,0.42857142857142855,2,4,0.5714285714285714,0.42857142857142855
2773313,7,"Justice, Rights & Immigration",8,0.0,0.0,0.5982695885852573,0.30744974986419643,1.0,0.2857142857142857,1,2,1.0,0.7142857142857143
2775577,7,"Justice, Rights & Immigration",3,1.0789922078775833,0.5544923070581675,1.5498260458782016,0.796453035938273,0.2857142857142857,0.2857142857142857,3,5,0.42857142857142855,0.2857142857142857
2777468,7,Economic & Fiscal Policy,0,0.0,0.0,0.0,0.0,1.0,1.0,1,1,1.0,1.0
2779072,7,Trade & Industry,16,0.0,0.0,1.15374194270109,0.5929060718765461,1.0,0.0,1,4,1.0,0.5714285714285714
2779152,7,Agriculture & Natural Resources,4,0.0,0.0,0.0,0.0,1.0,1.0,1,1,1.0,1.0
2779159,7,Intergovernmental & Constitutional Affairs,3,0.7963116401738131,0.40922323189505994,1.351783994289646,0.6946795539074095,0.7142857142857143,0.2857142857142857,3,4,0.7142857142857143,0.2857142857142857
2784189,7,Trade & Industry,16,0.9556998911125343,0.49113258984568264,0.5982695885852573,0.30744974986419643,0.0,0.7142857142857143,3,2,0.5714285714285714,0.7142857142857143
2785521,7,Parliamentary Affairs,10,0.5982695885852573,0.30744974986419643,0.410116318288409,0.21075809614719845,0.7142857142857143,0.8571428571428571,2,2,0.7142857142857143,0.8571428571428571
2786522,7,Trade & Industry,19,0.410116318288409,0.21075809614719845,0.5982695885852573,0.30744974986419643,0.14285714285714285,0.7142857142857143,2,2,0.8571428571428571,0.7142857142857143
2788571,7,Economic & Fiscal Policy,16,0.6829081047004717,0.3509453429964406,0.9556998911125343,0.49113258984568264,0.5714285714285714,0.2857142857142857,2,3,0.5714285714285714,0.5714285714285714
2788612,7,Economic & Fiscal Policy,3,1.15374194270109,0.5929060718765461,1.0042424730540764,0.5160785422397889,0.5714285714285714,0.42857142857142855,4,3,0.5714285714285714,0.42857142857142855
2791891,7,Social Policy,6,0.410116318288409,0.21075809614719845,1.0042424730540764,0.5160785422397889,0.8571428571428571,0.42857142857142855,2,3,0.8571428571428571,0.42857142857142855
2795126,7,Social Policy,16,0.0,0.0,0.9556998911125343,0.49113258984568264,1.0,0.5714285714285714,1,3,1.0,0.5714285714285714
2795128,7,Social Policy,6,0.7963116401738131,0.40922323189505994,1.5498260458782016,0.796453035938273,0.7142857142857143,0.14285714285714285,3,5,0.7142857142857143,0.2857142857142857
2797605,7,Agriculture & Natural Resources,15,0.0,0.0,1.277034259466139,0.656265789089031,1.0,0.2857142857142857,1,4,1.0,0.42857142857142855
2798277,7,Foreign Affairs & Defence,14,0.0,0.0,1.277034259466139,0.656265789089031,1.0,0.2857142857142857,1,4,1.0,0.42857142857142855
2799876,7,Economic & Fiscal Policy,6,0.9556998911125343,0.49113258984568264,1.277034259466139,0.656265789089031,0.2857142857142857,0.42857142857142855,3,4,0.5714285714285714,0.42857142857142855
2803204,7,Social Policy,3,0.9556998911125343,0.49113258984568264,1.277034259466139,0.656265789089031,0.5714285714285714,0.42857142857142855,3,4,0.5714285714285714,0.42857142857142855
2803444,7,Social Policy,6,0.0,0.0,0.410116318288409,0.21075809614719845,1.0,0.8571428571428571,1,2,1.0,0.8571428571428571
2803798,7,Trade & Industry,4,0.9556998911125343,0.49113258984568264,0.7963116401738131,0.40922323189505994,0.5714285714285714,0.7142857142857143,3,3,0.5714285714285714,0.7142857142857143
2805468,7,Economic & Fiscal Policy,3,0.0,0.0,0.5982695885852573,0.30744974986419643,0.0,0.7142857142857143,1,2,1.0,0.7142857142857143
2810077,7,Trade & Industry,16,0.410116318288409,0.21075809614719845,0.9556998911125343,0.49113258984568264,0.0,0.2857142857142857,2,3,0.8571428571428571,0.5714285714285714
2810633,7,Social Policy,15,0.6829081047004717,0.3509453429964406,0.9556998911125343,0.49113258984568264,0.5714285714285714,0.5714285714285714,2,3,0.5714285714285714,0.5714285714285714
2811711,7,Intergovernmental & Constitutional Affairs,3,0.410116318288409,0.21075809614719845,0.0,0.0,0.8571428571428571,1.0,2,1,0.8571428571428571,1.0
2818700,7,Economic & Fiscal Policy,15,0.9556998911125343,0.49113258984568264,0.6829081047004717,0.3509453429964406,0.14285714285714285,0.42857142857142855,3,2,0.5714285714285714,0.5714285714285714
2823037,7,Parliamentary Affairs,1,0.0,0.0,1.277034259466139,0.656265789089031,1.0,0.42857142857142855,1,4,1.0,0.42857142857142855
2835994,7,Trade & Industry,16,0.7963116401738131,0.40922323189505994,0.7963116401738131,0.40922323189505994,0.7142857142857143,0.7142857142857143,3,3,0.7142857142857143,0.7142857142857143
2840052,7,Agriculture & Natural Resources,16,1.0042424730540764,0.5160785422397889,0.410116318288409,0.21075809614719845,0.42857142857142855,0.0,3,2,0.42857142857142855,0.8571428571428571
2842262,7,Social Policy,16,0.0,0.0,0.9556998911125343,0.49113258984568264,1.0,0.0,1,3,1.0,0.5714285714285714
2847063,7,Indigenous & Northern Affairs,2,0.410116318288409,0.21075809614719845,1.277034259466139,0.656265789089031,0.8571428571428571,0.42857142857142855,2,4,0.8571428571428571,0.42857142857142855
2848735,7,Trade & Industry,16,0.410116318288409,0.21075809614719845,0.5982695885852573,0.30744974986419643,0.8571428571428571,0.2857142857142857,2,2,0.8571428571428571,0.7142857142857143
2850031,7,Agriculture & Natural Resources,4,0.410116318288409,0.21075809614719845,0.410116318288409,0.21075809614719845,0.8571428571428571,0.8571428571428571,2,2,0.8571428571428571,0.8571428571428571
2855741,7,"Justice, Rights & Immigration",16,0.6829081047004717,0.3509453429964406,1.15374194270109,0.5929060718765461,0.42857142857142855,0.5714285714285714,2,4,0.5714285714285714,0.5714285714285714
2855762,7,Social Policy,16,0.9556998911125343,0.49113258984568264,1.277034259466139,0.656265789089031,0.2857142857142857,0.42857142857142855,3,4,0.5714285714285714,0.42857142857142855
2863183,7,Social Policy,6,0.410116318288409,0.21075809614719845,1.15374194270109,0.5929060718765461,0.8571428571428571,0.14285714285714285,2,4,0.8571428571428571,0.5714285714285714
2866903,7,Trade & Industry,16,0.0,0.0,0.410116318288409,0.21075809614719845,1.0,0.8571428571428571,1,2,1.0,0.8571428571428571
2871502,7,Social Policy,15,1.277034259466139,0.656265789089031,0.9556998911125343,0.49113258984568264,0.2857142857142857,0.2857142857142857,4,3,0.42857142857142855,0.5714285714285714
2877323,7,"Justice, Rights & Immigration",16,1.15374194270109,0.5929060718765461,0.9556998911125343,0.49113258984568264,0.0,0.14285714285714285,4,3,0.5714285714285714,0.5714285714285714
2883828,7,Agriculture & Natural Resources,17,0.0,0.0,0.5982695885852573,0.30744974986419643,1.0,0.7142857142857143,1,2,1.0,0.7142857142857143
2884602,7,Government Operations & Ethics,11,0.410116318288409,0.21075809614719845,0.9556998911125343,0.49113258984568264,0.0,0.2857142857142857,2,3,0.8571428571428571,0.5714285714285714
2885471,7,Agriculture & Natural Resources,16,0.6829081047004717,0.3509453429964406,1.5498260458782016,0.796453035938273,0.5714285714285714,0.2857142857142857,2,5,0.5714285714285714,0.2857142857142857
2887378,7,Foreign Affairs & Defence,16,0.0,0.0,1.0042424730540764,0.5160785422397889,1.0,0.42857142857142855,1,3,1.0,0.42857142857142855
2887764,7,Agriculture & Natural Resources,16,0.7963116401738131,0.40922323189505994,1.351783994289646,0.6946795539074095,0.7142857142857143,0.2857142857142857,3,4,0.7142857142857143,0.2857142857142857
2888557,7,Trade & Industry,16,0.0,0.0,0.410116318288409,0.21075809614719845,1.0,0.8571428571428571,1,2,1.0,0.8571428571428571
2891554,7,Foreign Affairs & Defence,16,0.0,0.0,0.7963116401738131,0.40922323189505994,0.0,0.7142857142857143,1,3,1.0,0.7142857142857143
2893569,7,Foreign Affairs & Defence,14,0.0,0.0,1.277034259466139,0.656265789089031,1.0,0.2857142857142857,1,4,1.0,0.42857142857142855
2894456,7,Intergovernmental & Constitutional Affairs,16,0.5982695885852573,0.30744974986419643,1.0042424730540764,0.5160785422397889,0.0,0.42857142857142855,2,3,0.7142857142857143,0.42857142857142855
2895078,7,Government Operations & Ethics,3,0.0,0.0,0.410116318288409,0.21075809614719845,1.0,0.14285714285714285,1,2,1.0,0.8571428571428571
2895742,7,Parliamentary Affairs,10,0.5982695885852573,0.30744974986419643,1.277034259466139,0.656265789089031,0.7142857142857143,0.14285714285714285,2,4,0.7142857142857143,0.42857142857142855
2895790,7,Government Operations & Ethics,0,0.5982695885852573,0.30744974986419643,1.0042424730540764,0.5160785422397889,0.2857142857142857,0.42857142857142855,2,3,0.7142857142857143,0.42857142857142855
2905776,7,Intergovernmental & Constitutional Affairs,15,0.0,0.0,1.277034259466139,0.656265789089031,1.0,0.42857142857142855,1,4,1.0,0.42857142857142855
2912342,7,Economic & Fiscal Policy,19,0.0,0.0,1.277034259466139,0.656265789089031,1.0,0.2857142857142857,1,4,1.0,0.42857142857142855
2914189,7,Trade & Industry,16,1.351783994289646,0.6946795539074095,1.277034259466139,0.656265789089031,0.2857142857142857,0.2857142857142857,4,4,0.2857142857142857,0.42857142857142855
2914269,7,Trade & Industry,16,0.0,0.0,1.277034259466139,0.656265789089031,1.0,0.42857142857142855,1,4,1.0,0.42857142857142855
2915237,7,Trade & Industry,16,0.410116318288409,0.21075809614719845,0.410116318288409,0.21075809614719845,0.8571428571428571,0.0,2,2,0.8571428571428571,0.8571428571428571
2915860,7,Trade & Industry,16,1.0042424730540764,0.5160785422397889,0.7963116401738131,0.40922323189505994,0.14285714285714285,0.0,3,3,0.42857142857142855,0.7142857142857143
2921469,7,Trade & Industry,5,0.5982695885852573,0.30744974986419643,1.0789922078775833,0.5544923070581675,0.7142857142857143,0.42857142857142855,2,3,0.7142857142857143,0.42857142857142855
2924437,7,Social Policy,16,0.0,0.0,1.277034259466139,0.656265789089031,1.0,0.42857142857142855,1,4,1.0,0.42857142857142855
2926508,7,Intergovernmental & Constitutional Affairs,10,0.410116318288409,0.21075809614719845,1.0042424730540764,0.5160785422397889,0.0,0.42857142857142855,2,3,0.8571428571428571,0.42857142857142855
